Source,Target,Weight,Database,QueryCoverage,EValue,SeqIdentity,AlnLength
FGGY,AF-P32189-F1-model_v6 Glycerol kinase,1.0,afdb-swissprot,0.9800362976406534,1.587e-29,0.19,577
FGGY,AF-Q9HZI2-F1-model_v6 Probable carbohydrate kinase,1.0,afdb-swissprot,0.9764065335753176,1.313e-28,0.207,564
FGGY,AF-Q14410-F1-model_v6 Glycerol kinase 2,1.0,afdb-swissprot,0.9800362976406534,1.587e-29,0.17800000000000002,577
FGGY,AF-P32189-1-F1-model_v6 Glycerol kinase,1.0,afdb-swissprot,0.9800362976406534,4.443e-29,0.188,577
FGGY,AF-A0A8M3AIJ0-F1-model_v6 glycerol kinase,1.0,afdb-swissprot,0.9800362976406534,3.987e-29,0.187,581
FGGY,AF-A0A0H3GJT9-F1-model_v6 ATP:glycerol 3-phosphotransferase,1.0,afdb-swissprot,0.9745916515426497,3.777e-29,0.17600000000000002,561
FGGY,AF-C1H574-F1-model_v6 glycerol kinase,1.0,afdb-swissprot,0.9800362976406534,2.257e-28,0.192,567
FGGY,AF-P32189-4-F1-model_v6 Glycerol kinase,1.0,afdb-swissprot,0.9800362976406534,3.389e-29,0.192,578
FGGY,AF-A4IBJ9-F1-model_v6 glycerol kinase,1.0,afdb-swissprot,0.9618874773139746,1.463e-28,0.18100000000000002,566
FGGY,AF-A0A0D2EID4-F1-model_v6 glycerol kinase,1.0,afdb-swissprot,0.9745916515426497,3.124e-28,0.19699999999999998,567
FGGY,AF-Q64516-F1-model_v6 Glycerol kinase,1.0,afdb-swissprot,0.9800362976406534,1.868e-29,0.18899999999999997,581
FGGY,AF-K0ERG3-F1-model_v6 Glycerol kinase,1.0,afdb-swissprot,0.9637023593466425,5.37e-28,0.192,566
FGGY,AF-U7PZB4-F1-model_v6 glycerol kinase,1.0,afdb-swissprot,0.9800362976406534,1.001e-28,0.187,582
FGGY,AF-Q21944-F1-model_v6 Probable glycerol kinase,1.0,afdb-swissprot,0.9637023593466425,4.324e-28,0.188,561
FGGY,AF-C0NYI6-F1-model_v6 glycerol kinase,1.0,afdb-swissprot,0.9745916515426497,2.959e-28,0.175,576
FGGY,AF-A0A1C1CIN3-F1-model_v6 glycerol kinase,1.0,afdb-swissprot,0.9745916515426497,8.063e-29,0.187,581
FGGY,AF-B6TZ71-F1-model_v6 glycerol kinase,1.0,afdb-swissprot,0.9800362976406534,1.721e-28,0.182,581
FGGY,AF-Q14409-F1-model_v6 Glycerol kinase 3,1.0,afdb-swissprot,0.9800362976406534,8.986e-29,0.192,576
FGGY,AF-P44400-F1-model_v6 Glycerol kinase,1.0,afdb-swissprot,0.9709618874773139,4.564e-28,0.18899999999999997,558
FGGY,AF-Q4DUI6-F1-model_v6 glycerol kinase,1.0,afdb-swissprot,0.9491833030852994,8.512e-29,0.177,558
FGGY,AF-Q63060-2-F1-model_v6 Glycerol kinase,1.0,afdb-swissprot,0.9800362976406534,5.826e-29,0.188,577
FGGY,AF-Q9CB81-F1-model_v6 Glycerol kinase,1.0,afdb-swissprot,0.969147005444646,1.503e-27,0.187,559
FGGY,AF-Q8C635-F1-model_v6 glycerol kinase,1.0,afdb-swissprot,0.9800362976406534,3.481e-28,0.185,576
FGGY,AF-P32189-2-F1-model_v6 Glycerol kinase,1.0,afdb-swissprot,0.9800362976406534,1.001e-28,0.19,577
FGGY,AF-Q63060-F1-model_v6 Glycerol kinase,1.0,afdb-swissprot,0.9800362976406534,8.512e-29,0.188,577
FGGY,AF-Q38DF2-F1-model_v6 glycerol kinase,1.0,afdb-swissprot,0.956442831215971,1.463e-28,0.17600000000000002,561
FGGY,AF-Q54VT8-F1-model_v6 Probable glycerol kinase,1.0,afdb-swissprot,0.9655172413793104,1.868e-29,0.18100000000000002,594
FGGY,AF-Q64516-2-F1-model_v6 Glycerol kinase,1.0,afdb-swissprot,0.9800362976406534,1.545e-28,0.187,580
FGGY,AF-Q64516-1-F1-model_v6 Glycerol kinase,1.0,afdb-swissprot,0.9800362976406534,1.918e-28,0.188,577
FGGY,AF-Q32CF4-F1-model_v6 Kinase,1.0,afdb-swissprot,0.9891107078039928,1.21e-27,0.184,569
FGGY,AF-D3ZN47-F1-model_v6 Glycerol kinase 5,1.0,afdb-swissprot,0.9800362976406534,1.918e-28,0.187,575
FGGY,AF-Q9W0U0-F1-model_v6 glycerol kinase,1.0,afdb-swissprot,0.9727767695099818,8.063e-29,0.17,575
FGGY,AF-Q8ZKP3-F1-model_v6 Glycerol kinase,1.0,afdb-swissprot,0.9709618874773139,2.879e-27,0.184,554
FGGY,AF-C0NJR5-F1-model_v6 glycerol kinase,1.0,afdb-swissprot,0.9800362976406534,8.744e-28,0.185,572
FGGY,AF-U7PT07-F1-model_v6 glycerol kinase,1.0,afdb-swissprot,0.9637023593466425,5.087e-28,0.191,570
FGGY,AF-Q9W095-F1-model_v6 glycerol kinase,1.0,afdb-swissprot,0.9800362976406534,9.744e-28,0.171,573
FGGY,AF-A0A175WD08-F1-model_v6 glycerol kinase,1.0,afdb-swissprot,0.9800362976406534,2.655e-28,0.195,589
FGGY,AF-P0A6F3-F1-model_v6 Glycerol kinase,1.0,afdb-swissprot,0.9709618874773139,3.775e-27,0.17800000000000002,554
FIG4,AF-Q92562-F1-model_v6 Polyphosphoinositide phosphatase,1.0,afdb-swissprot,1.0,0.0,1.0,907
FIG4,AF-A6KTC8-F1-model_v6 FIG4 phosphoinositide 5-phosphatase,1.0,afdb-swissprot,1.0,0.0,0.9390000000000001,907
FIG4,AF-Q91WF7-F1-model_v6 Polyphosphoinositide phosphatase,1.0,afdb-swissprot,1.0,0.0,0.951,907
FIG4,AF-A0A8M9PI17-F1-model_v6 Polyphosphoinositide phosphatase isoform X1,1.0,afdb-swissprot,1.0,0.0,0.752,908
FIG4,AF-Q9VR06-F1-model_v6 FIG4 phosphoinositide 5-phosphatase,1.0,afdb-swissprot,0.9922822491730982,1.673e-85,0.385,938
FIG4,AF-C1H752-F1-model_v6 Polyphosphoinositide phosphatase,1.0,afdb-swissprot,0.9922822491730982,4.327e-78,0.341,971
FIG4,AF-A0A0D2DVZ2-F1-model_v6 SAC domain-containing protein,1.0,afdb-swissprot,0.9933847850055126,5.677e-76,0.342,928
FIG4,AF-C0NWD1-F1-model_v6 Polyphosphoinositide phosphatase Fig4,1.0,afdb-swissprot,0.9911797133406836,5.106e-76,0.34299999999999997,956
FIG4,AF-A0A175W0H5-F1-model_v6 Polyphosphoinositide phosphatase,1.0,afdb-swissprot,0.9900771775082691,2.521e-73,0.337,939
FIG4,AF-A0A1C1C7T6-F1-model_v6 Polyphosphoinositide phosphatase,1.0,afdb-swissprot,0.9944873208379272,1.639e-75,0.32899999999999996,985
FIG4,AF-A0A8R1Y1G4-F1-model_v6 SAC domain-containing protein,1.0,afdb-swissprot,0.9889746416758545,4.988e-75,0.33399999999999996,955
FIG4,AF-A0A0K0J6H7-F1-model_v6 Bm2556,1.0,afdb-swissprot,0.9889746416758545,2.641e-75,0.327,952
FIG4,AF-P42837-F1-model_v6 Polyphosphoinositide phosphatase,1.0,afdb-swissprot,0.9470782800441014,1.352e-69,0.332,929
FIG4,AF-A0A3P7F7Y2-F1-model_v6 SAC domain-containing protein,1.0,afdb-swissprot,0.9889746416758545,5.294e-73,0.332,957
FIG4,"AF-A0A1D8PQ27-F1-model_v6 Phosphatidylinositol-3,5-bisphosphate 5-phosphatase",1.0,afdb-swissprot,0.9944873208379272,1.216e-69,0.316,946
FIG4,AF-U7Q271-F1-model_v6 SAC domain-containing protein,1.0,afdb-swissprot,0.948180815876516,6.104e-70,0.341,1004
FIG4,AF-A0A0K0ES32-F1-model_v6 SAC domain-containing protein,1.0,afdb-swissprot,0.9625137816979051,9.964e-66,0.33,941
FIG4,AF-Q7Z9H9-F1-model_v6 Polyphosphoinositide phosphatase,1.0,afdb-swissprot,0.9933847850055126,6.717e-65,0.324,931
FIG4,AF-Q54TZ3-F1-model_v6 SAC domain-containing protein,1.0,afdb-swissprot,1.0,7.956e-70,0.303,1031
FIG4,AF-P90770-F1-model_v6 SAC domain-containing protein,1.0,afdb-swissprot,0.9966923925027563,2.57e-67,0.302,992
FIG4,AF-A0A0N4U5T9-F1-model_v6 SAC domain-containing protein,1.0,afdb-swissprot,0.8335170893054025,1.738e-57,0.342,779
FIG4,AF-Q10QV1-F1-model_v6 Os03g0182400 protein,1.0,afdb-swissprot,0.948180815876516,3.626e-59,0.297,895
FIG4,AF-K7LS78-F1-model_v6 SAC domain-containing protein,1.0,afdb-swissprot,0.9889746416758545,1.839e-64,0.293,968
FIG4,AF-Q7XZU3-F1-model_v6 Phosphatidylinositol-3-phosphatase SAC1,1.0,afdb-swissprot,0.9889746416758545,1.851e-62,0.293,970
FIG4,AF-B7ZXI9-F1-model_v6 Phosphoinositide phosphatase SAC1,1.0,afdb-swissprot,0.9889746416758545,3.295e-64,0.29100000000000004,1006
FIG4,AF-A0A077ZH63-F1-model_v6 Polyphosphoinositide phosphatase,1.0,afdb-swissprot,0.9360529217199559,6.454e-61,0.315,904
FIG4,AF-Q94A27-F1-model_v6 Phosphoinositide phosphatase SAC2,1.0,afdb-swissprot,0.958103638368247,1.191e-59,0.27699999999999997,935
FIG4,AF-Q6ZC72-F1-model_v6 Os08g0109100 protein,1.0,afdb-swissprot,0.9900771775082691,2.604e-63,0.285,1007
FIG4,AF-A0A1D6PIU2-F1-model_v6 Phosphoinositide phosphatase SAC2,1.0,afdb-swissprot,0.948180815876516,2.718e-58,0.293,888
FIG4,AF-A0A804LER2-F1-model_v6 SAC domain-containing protein,1.0,afdb-swissprot,0.8974641675854466,3.543e-58,0.3,874
FIG4,AF-I1MS37-F1-model_v6 SAC domain-containing protein,1.0,afdb-swissprot,0.9525909592061742,3.543e-58,0.29600000000000004,910
FIG4,AF-K7L8I1-F1-model_v6 SAC domain-containing protein,1.0,afdb-swissprot,0.9900771775082691,7.176e-61,0.295,968
FIG4,AF-I1LYA9-F1-model_v6 SAC domain-containing protein,1.0,afdb-swissprot,0.9525909592061742,8.723e-58,0.293,917
FIG4,AF-A0A1D6LTY5-F1-model_v6 Phosphoinositide phosphatase SAC2,1.0,afdb-swissprot,0.9856670341786108,1.482e-57,0.27399999999999997,954
FIG4,AF-I1MK56-F1-model_v6 SAC domain-containing protein,1.0,afdb-swissprot,0.9713340683572216,6.692e-58,0.28600000000000003,931
FIG4,AF-A0A1D6NT30-F1-model_v6 Phosphoinositide phosphatase SAC2,1.0,afdb-swissprot,0.9018743109151047,1.078e-57,0.287,891
FIG4,AF-Q7XZU1-F1-model_v6 Phosphoinositide phosphatase SAC4,1.0,afdb-swissprot,0.948180815876516,1.171e-56,0.294,911
FIG4,AF-A0A3Q0KQS0-F1-model_v6 Suppressor of actin (Sac)-related,1.0,afdb-swissprot,0.9922822491730982,2.561e-60,0.254,1283
FIG4,AF-Q69YB0-F1-model_v6 Os06g0195600 protein,1.0,afdb-swissprot,0.9922822491730982,3.461e-57,0.27,966
FIG4,AF-Q8RW97-F1-model_v6 Phosphoinositide phosphatase SAC5,1.0,afdb-swissprot,0.9051819184123484,1.79e-56,0.28300000000000003,875
FIG4,AF-A0A0R0IZZ7-F1-model_v6 SAC domain-containing protein,1.0,afdb-swissprot,0.9680264608599779,3.207e-56,0.28300000000000003,936
FIG4,AF-Q7XZU2-F1-model_v6 Phosphoinositide phosphatase SAC3,1.0,afdb-swissprot,0.9702315325248071,6.539e-57,0.271,942
FIG4,AF-A0A1D6HMC5-F1-model_v6 Phosphoinositide phosphatase SAC2,1.0,afdb-swissprot,0.9724366041896362,4.901e-56,0.27,935
FIG4,AF-I1MHK1-F1-model_v6 SAC domain-containing protein,1.0,afdb-swissprot,0.9746416758544653,7.103e-56,0.276,964
FIG4,AF-K7LCB5-F1-model_v6 SAC domain-containing protein,1.0,afdb-swissprot,0.9823594266813671,2.673e-55,0.266,968
FIG4,"AF-C0H4Q9-F1-model_v6 Inositol 5-phosphatase, putative",1.0,afdb-swissprot,0.6890848952590959,4.149e-42,0.262,635
FIG4,AF-Q93641-F1-model_v6 Phosphatidylinositol-3-phosphatase SAC1,1.0,afdb-swissprot,0.6637265711135611,1.271e-39,0.254,618
FIG4,AF-Q9ES21-F1-model_v6 Phosphatidylinositol-3-phosphatase SAC1,1.0,afdb-swissprot,0.6648291069459757,7.31e-39,0.252,619
FIG4,AF-Q9NTJ5-F1-model_v6 Phosphatidylinositol-3-phosphatase SAC1,1.0,afdb-swissprot,0.6582138919514884,5.197e-38,0.244,613
FIG4,AF-Q9EP69-F1-model_v6 Phosphatidylinositol-3-phosphatase SAC1,1.0,afdb-swissprot,0.6659316427783903,4.674e-38,0.253,620
FIG4,AF-A1L244-F1-model_v6 Phosphatidylinositol-3-phosphatase SAC1-B,1.0,afdb-swissprot,0.6560088202866593,3.151e-37,0.245,614
FIG4,AF-A0A4E9FLK6-F1-model_v6 Phosphatidylinositol-3-phosphatase SAC1,1.0,afdb-swissprot,0.6670341786108048,1.349e-37,0.26,626
FIG4,AF-K7W0E1-F1-model_v6 Phosphoinositide phosphatase SAC8,1.0,afdb-swissprot,0.6571113561190739,5.952e-37,0.252,606
FIG4,AF-Q0DSS8-F1-model_v6 Os03g0290500 protein,1.0,afdb-swissprot,0.6604189636163176,4.815e-37,0.239,610
FIG4,AF-A0A8M3B4Y6-F1-model_v6 Polyphosphoinositide phosphatase,1.0,afdb-swissprot,0.3065049614112459,9.155e-35,0.743,281
FIG4,AF-A4VCH0-F1-model_v6 Phosphatidylinositol-3-phosphatase SAC1-A,1.0,afdb-swissprot,0.6582138919514884,2.014e-36,0.24100000000000002,616
FIG4,AF-A0A8R1XQP3-F1-model_v6 Phosphatidylinositol-3-phosphatase SAC1,1.0,afdb-swissprot,0.6637265711135611,3.694e-37,0.256,619
FIG4,AF-A0A158Q4K9-F1-model_v6 Phosphatidylinositol-3-phosphatase SAC1,1.0,afdb-swissprot,0.6670341786108048,3.151e-37,0.23800000000000002,642
FIG4,AF-A0A0R0LK19-F1-model_v6 SAC domain-containing protein,1.0,afdb-swissprot,0.659316427783903,6.618e-37,0.228,618
FIG4,AF-A0A0P0VK98-F1-model_v6 Os02g0554300 protein,1.0,afdb-swissprot,0.6471885336273429,8.428e-36,0.24,602
FIG4,AF-Q96328-F1-model_v6 Phosphoinositide phosphatase SAC8,1.0,afdb-swissprot,0.6604189636163176,2.075e-35,0.23600000000000002,610
FIG4,AF-Q9C5G5-F1-model_v6 Phosphoinositide phosphatase SAC7,1.0,afdb-swissprot,0.6582138919514884,1.51e-35,0.235,616
FIG4,AF-Q55AW9-F1-model_v6 Phosphatidylinositol-3-phosphatase SAC1,1.0,afdb-swissprot,0.6427783902976847,4.596e-35,0.256,605
FIG4,AF-C4J625-F1-model_v6 Phosphoinositide phosphatase SAC6,1.0,afdb-swissprot,0.659316427783903,9.881e-36,0.22899999999999998,609
FIG4,AF-Q7X911-F1-model_v6 Phosphoinositide phosphatase SAC6,1.0,afdb-swissprot,0.649393605292172,4.846e-35,0.251,604
FIG4,AF-Q0IT47-F1-model_v6 Os11g0309000 protein,1.0,afdb-swissprot,0.6604189636163176,1.288e-35,0.23600000000000002,622
FIG4,AF-A0A0R0HDW2-F1-model_v6 SAC domain-containing protein,1.0,afdb-swissprot,0.6560088202866593,1.099e-35,0.23199999999999998,623
FIG4,AF-K7UVY0-F1-model_v6 Phosphoinositide phosphatase SAC6,1.0,afdb-swissprot,0.6482910694597575,2.138e-34,0.231,606
FIG4,AF-Q9W0I6-F1-model_v6 Phosphatidylinositol-3-phosphatase SAC1,1.0,afdb-swissprot,0.7034178610804851,7.759e-37,0.228,688
FIG4,AF-O60162-F1-model_v6 Uncharacterized protein C19F5.03,1.0,afdb-swissprot,0.6504961411245865,1.556e-34,0.23800000000000002,605
FIG4,AF-A0A0D2HID2-F1-model_v6 SAC domain-containing protein,1.0,afdb-swissprot,0.659316427783903,3.806e-36,0.22699999999999998,660
FIG4,AF-A0A175WHU9-F1-model_v6 Phosphoinositide phosphatase SAC1,1.0,afdb-swissprot,0.6648291069459757,4.704e-36,0.22399999999999998,676
FIG4,AF-P32368-F1-model_v6 Phosphatidylinositol-3-phosphatase SAC1,1.0,afdb-swissprot,0.6560088202866593,8.045e-34,0.222,612
FIG4,AF-A0A1C1D0G1-F1-model_v6 Phosphoinositide phosphatase SAC1,1.0,afdb-swissprot,0.659316427783903,2.852e-35,0.212,665
FIG4,"AF-Q385L9-F1-model_v6 Synaptojanin (N-terminal domain), putative",1.0,afdb-swissprot,0.9988974641675854,1.363e-42,0.215,1027
FIG4,AF-G4VJY4-F1-model_v6 Phosphatidylinositol-3-phosphatase SAC1,1.0,afdb-swissprot,0.6604189636163176,3.921e-35,0.22899999999999998,671
FIG4,AF-A0A1D8PEV5-F1-model_v6 Phosphatidylinositol-3-phosphatase,1.0,afdb-swissprot,0.6549062844542448,8.739e-33,0.21600000000000003,610
FIG4,AF-O14127-F1-model_v6 Uncharacterized protein C3C7.01c,1.0,afdb-swissprot,0.659316427783903,8.288e-33,0.213,618
FIG4,AF-U7PNF0-F1-model_v6 SAC domain-containing protein,1.0,afdb-swissprot,0.6637265711135611,5.682e-35,0.21100000000000002,705
FIG4,AF-O43426-5-F1-model_v6 Synaptojanin-1,1.0,afdb-swissprot,0.6427783902976847,1.651e-32,0.226,610
FIG4,AF-A0AAF5DDT1-F1-model_v6 non-specific serine/threonine protein kinase,1.0,afdb-swissprot,0.6504961411245865,2.393e-32,0.226,632
FIG4,AF-C0NUK1-F1-model_v6 Inositol/phosphatidylinositol phosphatase,1.0,afdb-swissprot,0.6670341786108048,1.229e-33,0.209,672
FIG4,AF-Q12271-F1-model_v6 Polyphosphatidylinositol phosphatase INP53,1.0,afdb-swissprot,0.6416758544652701,1.336e-32,0.214,630
FIG4,AF-A0A0R0J9Y6-F1-model_v6 SAC domain-containing protein,1.0,afdb-swissprot,0.6582138919514884,2.958e-32,0.239,609
FIG4,AF-G5ECL2-3-F1-model_v6 Synaptojanin,1.0,afdb-swissprot,0.6527012127894156,3.972e-31,0.215,617
FIG4,AF-A0AAF5DDA8-F1-model_v6 Phosphatidylinositol-3-phosphatase SAC1,1.0,afdb-swissprot,0.8489525909592062,1.25e-36,0.19,863
FIG4,AF-G5ECL2-4-F1-model_v6 Synaptojanin,1.0,afdb-swissprot,0.679162072767365,5.177e-31,0.218,642
FIG4,AF-C0P114-F1-model_v6 phosphoinositide 5-phosphatase,1.0,afdb-swissprot,0.6427783902976847,1.936e-32,0.205,662
FIG4,AF-A0A0K0E2H5-F1-model_v6 SAC domain-containing protein,1.0,afdb-swissprot,0.6780595369349504,1.701e-31,0.221,658
FIG4,AF-K7K890-F1-model_v6 Phosphoinositide phosphatase SAC9,1.0,afdb-swissprot,0.6471885336273429,8.797e-31,0.17300000000000001,710
FIG4,AF-A0A8R1XZ05-F1-model_v6 SAC domain-containing protein,1.0,afdb-swissprot,0.659316427783903,6.4e-31,0.214,642
FIG4,AF-A0A8M2B1N6-F1-model_v6 Synaptojanin-1,1.0,afdb-swissprot,0.6427783902976847,1.805e-29,0.212,606
FIG4,AF-Q7XZU0-F1-model_v6 Probable phosphoinositide phosphatase SAC9,1.0,afdb-swissprot,0.6471885336273429,1.209e-30,0.182,702
FIG4,AF-Q9NTJ5-2-F1-model_v6 Phosphatidylinositol-3-phosphatase SAC1,1.0,afdb-swissprot,0.5181918412348401,9.618e-28,0.267,482
FIG4,AF-P50942-F1-model_v6 Polyphosphatidylinositol phosphatase INP52,1.0,afdb-swissprot,0.6449834619625138,4.656e-31,0.207,655
FIG4,AF-A0A1C1CDZ5-F1-model_v6 phosphoinositide 5-phosphatase,1.0,afdb-swissprot,0.6427783902976847,5.588e-32,0.19,677
FIG4,AF-Q62910-5-F1-model_v6 Synaptojanin-1,1.0,afdb-swissprot,0.6427783902976847,1.624e-29,0.23,603
FIG4,AF-C1GQP3-F1-model_v6 phosphoinositide 5-phosphatase,1.0,afdb-swissprot,0.6427783902976847,1.994e-31,0.205,657
FIG4,AF-A0A1C1C775-F1-model_v6 SacI domain protein,1.0,afdb-swissprot,0.6515986769570011,5.459e-31,0.183,792
FIG4,"AF-O43001-F1-model_v6 Inositol-1,4,5-trisphosphate 5-phosphatase 1",1.0,afdb-swissprot,0.6427783902976847,1.275e-30,0.203,629
FUS,A0A481Z7Q2_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,1.0,afdb-swissprot,0.2338403041825095,1.826e-07,0.193,124
FUS,A0A481YY99_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000,1.0,afdb-swissprot,0.17490494296577946,1.07e-05,0.228,92
FUS,A0A5B8IDP5_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000,1.0,afdb-swissprot,0.2300380228136882,3.073e-06,0.17600000000000002,130
FUS,A0A346G3U8_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,1.0,afdb-swissprot,0.17680608365019013,0.0001137,0.145,96
FUS,A0A1V0SBW3_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,1.0,afdb-swissprot,0.19391634980988592,5.897e-05,0.18600000000000003,102
FUS,A0A5J6VLY6_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,1.0,afdb-swissprot,0.1806083650190114,7.18e-05,0.221,95
FUS,A0A3G5A5S1_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,1.0,afdb-swissprot,0.19011406844106463,0.0001137,0.18,100
FUS,A0A1V0SDZ5_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,1.0,afdb-swissprot,0.17300380228136883,0.0001137,0.217,92
FUS,A0A5K0U8S8_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,1.0,afdb-swissprot,0.20912547528517111,0.0009923,0.153,111
FUS,A0A482ER88_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000,1.0,afdb-swissprot,0.17490494296577946,0.001132,0.18,100
FUS,A0A288Q7K0_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000,1.0,afdb-swissprot,0.19771863117870722,0.0003958,0.17800000000000002,112
FUS,A0A481Z0G7_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,1.0,afdb-swissprot,0.2224334600760456,0.001792,0.135,118
FUS,A0A3G4ZU42_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,1.0,afdb-swissprot,0.060836501901140684,0.02644,0.406,32
FUS,V9LSS5_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,1.0,afdb-swissprot,0.18631178707224336,0.001208,0.188,106
FUS,A0A1B1V5K2_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,1.0,afdb-swissprot,0.19011406844106463,0.002837,0.11699999999999999,111
FUS,A0A8F8KNS3_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,1.0,afdb-swissprot,0.20152091254752852,0.002182,0.11,118
FUS,A0A3G4ZQA6_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,1.0,afdb-swissprot,0.16159695817490494,0.00547,0.129,85
FUS,A0A2L0WU55_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,1.0,afdb-swissprot,0.15779467680608364,0.006237,0.153,91
FUS,AF-P35637-F1-model_v6 RNA-binding protein FUS,1.0,afdb-swissprot,1.0,1.94e-81,1.0,526
FUS,AF-P35637-2-F1-model_v6 RNA-binding protein FUS,1.0,afdb-swissprot,1.0,2.129e-73,0.996,526
FUS,AF-Q5PQK2-F1-model_v6 RNA-binding protein FUS,1.0,afdb-swissprot,1.0,2.393e-70,0.9390000000000001,531
FUS,AF-P56959-F1-model_v6 RNA-binding protein FUS,1.0,afdb-swissprot,1.0,4.301e-69,0.9490000000000001,530
FUS,AF-A0A8I6A2Z4-F1-model_v6 RNA-binding protein FUS,1.0,afdb-swissprot,1.0,2.069e-67,0.898,530
FUS,AF-F1R0M4-F1-model_v6 RNA-binding protein FUS,1.0,afdb-swissprot,1.0,1.53e-45,0.607,576
FUS,AF-A0A8M9P7K0-F1-model_v6 RNA-binding protein EWS-like,1.0,afdb-swissprot,0.5114068441064639,1.002e-25,0.509,308
FUS,AF-A0A1D6EUN6-F1-model_v6 MUTL protein homolog 3,1.0,afdb-swissprot,0.4505703422053232,4.127e-19,0.337,237
FUS,AF-Q9AST1-F1-model_v6 Transcription initiation factor TFIID subunit 15,1.0,afdb-swissprot,0.38783269961977185,2.757e-17,0.344,212
FUS,AF-K7LSR9-F1-model_v6 Transcription initiation factor TFIID subunit 15,1.0,afdb-swissprot,0.38022813688212925,1.1e-17,0.354,206
FUS,AF-A0A1D6IAU9-F1-model_v6 Transcription initiation factor TFIID subunit 15,1.0,afdb-swissprot,0.4220532319391635,6.09e-18,0.331,232
FUS,AF-Q6YS82-F1-model_v6 Os07g0296200 protein,1.0,afdb-swissprot,0.3669201520912547,9.551e-16,0.348,204
FUS,AF-A0A1D8PQA3-F1-model_v6 U2 snRNP complex subunit,1.0,afdb-swissprot,0.17490494296577946,1.569e-09,0.315,92
FUS,AF-I1LIW0-F1-model_v6 Transcription initiation factor TFIID subunit 15,1.0,afdb-swissprot,0.4714828897338403,1.741e-17,0.287,285
FUS,AF-A0A077YWM9-F1-model_v6 HIV Tat specific factor 1,1.0,afdb-swissprot,0.17870722433460076,7.138e-10,0.244,94
FUS,AF-P53830-F1-model_v6 Cold sensitive U2 snRNA suppressor 2,1.0,afdb-swissprot,0.21102661596958175,5.141e-10,0.267,112
FUS,AF-K7UM41-F1-model_v6 RNA binding (RRM/RBD/RNP motifs) family protein,1.0,afdb-swissprot,0.2509505703422053,5.516e-11,0.303,135
FUS,AF-Q0JC23-F1-model_v6 Os04g0496400 protein,1.0,afdb-swissprot,0.2224334600760456,2.338e-10,0.33299999999999996,120
FUS,AF-Q0WRA3-F1-model_v6 ATPase E1,1.0,afdb-swissprot,0.17680608365019013,5.116e-09,0.258,93
FUS,AF-Q7K204-F1-model_v6 17S U2 SnRNP complex component HTATSF1,1.0,afdb-swissprot,0.21482889733840305,4.222e-10,0.212,113
FUS,AF-A0A804M4L3-F1-model_v6 FRIGIDA-like protein,1.0,afdb-swissprot,0.19391634980988592,2.485e-09,0.35200000000000004,105
FUS,AF-B4FJP1-F1-model_v6 ATPase E1,1.0,afdb-swissprot,0.17680608365019013,8.101e-09,0.268,93
FUS,AF-A0A804MKI5-F1-model_v6 RRM domain-containing protein,1.0,afdb-swissprot,0.26425855513307983,1.063e-10,0.309,142
FUS,AF-Q54J52-F1-model_v6 RRM domain-containing protein,1.0,afdb-swissprot,0.19771863117870722,2.485e-09,0.26899999999999996,104
FUS,AF-Q9UNP9-F1-model_v6 Peptidyl-prolyl cis-trans isomerase E,1.0,afdb-swissprot,0.17870722433460076,1.053e-08,0.287,94
FUS,AF-Q9BL57-F1-model_v6 17S U2 SnRNP complex component HTATSF1,1.0,afdb-swissprot,0.20342205323193915,2.179e-09,0.252,107
FUS,"AF-C0H4P9-F1-model_v6 RNA-binding protein, putative",1.0,afdb-swissprot,0.18250950570342206,1.283e-08,0.309,97
FUS,AF-I1NII8-F1-model_v6 RRM domain-containing protein,1.0,afdb-swissprot,0.2224334600760456,5.862e-10,0.325,120
FUS,AF-A0A0N7KQI8-F1-model_v6 Os09g0299500 protein,1.0,afdb-swissprot,0.2965779467680608,4.551e-12,0.341,158
FUS,AF-A0A3P7EPC2-F1-model_v6 RRM domain-containing protein (Fragment),1.0,afdb-swissprot,0.32129277566539927,4.551e-12,0.40299999999999997,176
FUS,AF-A0A368UHK1-F1-model_v6 RRM domain-containing protein,1.0,afdb-swissprot,0.2224334600760456,4.814e-10,0.308,120
FUS,AF-Q9LF02-F1-model_v6 At5g16260,1.0,afdb-swissprot,0.2300380228136882,3.04e-10,0.359,128
